location_1,location_2,business_closed,business_closed_date,business_closed_url,business_open,business_open_date,business_open_url,school_closed,school_closed_date,school_closed_url,school_open,school_open_date,school_open_url,college_closed,college_closed_date,college_closed_url,college_open,college_open_date,college_open_url,religion_closed,religion_closed_date,religion_closed_url,religion_open,religion_open_date,religion_open_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,lockdown_open,lockdown_open_date,lockdown_open_url,fips,fips.1,fips.1.1,fips
Massachusetts,Hampshire County,Yes,2020-03-24,https://www.mass.gov/doc/covid-19-essential-services/download,No,,,Yes,2020-03-16,https://www.wwlp.com/news/local-news/hampshire-county/easthampton-and-northampton-public-schools-closing-for-two-weeks-due-to-coronavirus-concerns/,No,,,Yes,2020-03-17,https://www.nbcboston.com/news/local/26-new-coronavirus-cases-in-massachusetts-164-total/2091478/,No,,,No,,,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,,25015,25015,25015,25015
Massachusetts,Middlesex County,Yes,2020-03-23,https://www.masslive.com/coronavirus/2020/03/coronavirus-shutdowns-whats-open-whats-closed-in-massachusetts.html,No,,,Yes,2020-03-17,https://www.westernmassnews.com/news/baker-orders-k--schools-closed-for-three-weeks-no/article_100f5340-6713-11ea-93e7-ebdfb5cd97fe.html,No,,,Yes,2020-03-13,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,Yes,2020-03-12,https://www.bostonglobe.com/2020/03/12/metro/churches-synagogues-cancel-services-realign-outreach/,No,,,Yes,2020-03-24,https://www.cnbc.com/2020/03/23/massachusetts-under-stay-at-home-order-until-april-7-gov-baker-announces.html,No,,,25017,25017,25017,25017
Massachusetts,Nantucket County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-12,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-23,https://www.capecodtimes.com/news/20200322/nantucket-issues-shelter-in-place-order-effective-monday,No,,,25019,25019,25019,25019
Massachusetts,Norfolk County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-13,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,,25021,25021,25021,25021
Massachusetts,Norfolk County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-21,,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,25021,25021,25021,25021
Massachusetts,Plymouth County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-17,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-16,https://twitter.com/BridgeStateU/status/1239712261847101445,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,,25023,25023,25023,25023
Massachusetts,Suffolk County,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-12,https://www.nbcboston.com/news/coronavirus/here-is-a-list-of-the-schools-closed-in/2089664/,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,,25025,25025,25025,25025
Massachusetts,Suffolk County,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-21,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-24,https://www.mass.gov/doc/march-23-2020-essential-services-and-revised-gatherings-order/download,No,,,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,25025,25025,25025,25025
Massachusetts,Worcester County,Yes,2020-03-24,https://www.mass.gov/news/governor-charlie-baker-orders-all-non-essential-businesses-to-cease-in-person-operation,No,,,Yes,2020-03-16,https://www.mass.gov/doc/march-16-2020-k-12-school-closing-order/download,No,,,Yes,2020-03-11,https://www.wpi.edu/news/announcements/important-covid-19-update-d-term-delayed-classes-online-travel-cancelled,No,,,No,,,No,,,Yes,2020-03-24,https://www.bostonglobe.com/2020/04/04/opinion/thanks-wearing-mask-now-stay-home/,No,,,25027,25027,25027,25027
Michigan,Oakland County,Yes,2020-03-24,https://www.wilx.com/content/news/Coronavirus-in-Michigan--a--569223441.html,No,,,Yes,2020-03-16,https://www.abc12.com/content/news/All-K-12-schools-in-Michigan-closing-for-3-weeks-starting-Monday-568761141.html,No,,,Yes,2020-03-12,https://www.freep.com/story/news/education/2020/03/11/oakland-university-go-online-rest-semester-amid-coronavirus/5023429002/,No,,,Yes,2020-03-15,https://kensingtonchurch.org/ministries/,No,,,Yes,2020-03-24,https://www.wilx.com/content/news/Coronavirus-in-Michigan--a--569223441.html,No,,,26125,26125,26125,26125
Michigan,Washtenaw County,Yes,2020-03-24,"https://www.michigan.gov/whitmer/0,9309,7-387-90499_90705-522626--,00.html",No,,,Yes,2020-03-12,https://www.wnem.com/news/michigan-k--schools-closed-for-three-weeks-due-to/article_0d86fe54-64d7-11ea-8d10-6f8c97907ff6.html,No,,,Yes,2020-03-12,https://president.umich.edu/news-communications/letters-to-the-community/covid-19-update-on-u-m-classes-travel-study-abroad-and-large-events/,No,,,No,,,,,,No,,,,,,26161,26161,26161,26161
Minnesota,Dakota County,Yes,2020-03-25,https://www.pbs.org/newshour/nation/minnesota-governor-orders-residents-in-nonessential-jobs-to-stay-at-home,No,,,Yes,2020-03-16,https://www.twincities.com/2020/03/25/coronavirus-mn-schools-closed-through-april/,No,,,Yes,2020-03-15,https://www.mprnews.org/story/2020/03/15/as-colleges-respond-to-coronavirus-macalester-suspends-inperson-classes,No,,,Yes,2020-03-18,https://www.archspm.org/archbishop-hebda-suspends-masses-in-archdiocese-of-saint-paul-and-minneapolis/,No,,,Yes,2020-03-25,https://www.mprnews.org/story/2020/03/25/minnesotas-covid19-stayathome-order-what-you-need-to-know,No,,,27037,27037,27037,27037
Minnesota,Hennepin County,Yes,2020-03-27,https://www.startribune.com/stay-at-home-order-minnesota-what-you-need-to-know-twin-cities-minneapolis-walz/568484941/,No,,,Yes,2020-03-17,https://www.startribune.com/what-you-need-to-know-about-minnesota-school-closures-due-to-coronavirus/568813362/,No,,,Yes,2020-03-14,https://kbjr6.com/2020/03/18/mn-wi-mi-temporary-school-and-college-closings/,No,,,Yes,2020-03-15,https://www.youtube.com/watch?v=a8d59IoK0oQ&list=PLtf_bYQU61HIYAEKuANKTLOCKyT0j31xk&index=2&t=0s,No,,,Yes,2020-03-27,https://www.startribune.com/stay-at-home-order-minnesota-what-you-need-to-know-twin-cities-minneapolis-walz/568484941/,No,,,27053,27053,27053,27053
Minnesota,Ramsey County,Yes,2020-03-27,https://mn.gov/governor/assets/3a.%20EO%2020-20%20FINAL%20SIGNED%20Filed_tcm1055-425020.pdf,No,,,Yes,2020-03-18,https://education.mn.gov/MDE/dse/health/covid19/,No,,,Yes,2020-03-13,https://www.mndaily.com/article/2020/03/n-covid-19-response-a-university-of-minnesota-timeline,No,,,Yes,2020-03-14,https://www.stmatthewsmn.org/page/worship-services-suspended,No,,,Yes,2020-03-27,https://mn.gov/governor/assets/3a.%20EO%2020-20%20FINAL%20SIGNED%20Filed_tcm1055-425020.pdf,No,,,27123,27123,27123,27123
Missouri,Boone County,Yes,2020-03-25,https://www.google.com/amp/s/www.columbiatribune.com/news/20200324/stay-at-home-order-issued-for-boone-county%3ftemplate=ampart,No,,,Yes,2020-03-16,https://www.google.com/amp/s/www.newsrepublican.com/news/20200316/boone-schools-to-close-for-4-weeks-because-of-coronavirus-other-activities-cancelled-or-postponed%3ftemplate=ampart,No,,,Yes,2020-03-11,https://abc17news.com/news/education/university-of-missouri/2020/03/11/university-of-missouri-temporarily-cancels-in-person-classes-amid-novel-coronavirus-outbreak/,No,,,Yes,2020-03-16,https://www.komu.com/news/mid-missouri-churches-discuss-moving-online-due-to-covid-19/,No,,,Yes,2020-03-25,https://www.google.com/amp/s/www.columbiatribune.com/news/20200324/stay-at-home-order-issued-for-boone-county%3ftemplate=ampart,No,,,29019,29019,29019,29019
Missouri,Jackson County,Yes,2020-03-24,https://www.kcmo.gov/home/showdocument?id=4065,No,,,Yes,2020-03-14,https://lsr7.org/district/district-calendar/quick-view/,No,,,Yes,2020-03-12,https://t.e2ma.net/webview/qgc46d/c0901f07865213cb0b0d4e020ef52575,No,,,Yes,2020-03-24,https://www.kcmo.gov/home/showdocument?id=4065,No,,,Yes,2020-03-24,https://www.kcmo.gov/home/showdocument?id=4065,No,,,29095,29095,29095,29095
Missouri,St. Charles County,Yes,2020-04-06,https://www.ky3.com/content/news/LIST-Essential-and-non-essential-businesses-allowed-activities-under-Missouris-stay-at-home-order-569387651.html,No,,,Yes,2020-03-27,https://mo01910164.schoolwires.net/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=45&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=5054&PageID=1,No,,,Yes,2020-03-23,https://news.stlpublicradio.org/post/how-9-metro-st-louis-universities-are-responding-coronavirus-fears,No,,,Yes,2020-03-20,https://www.ky3.com/content/news/Missouri-to-ban-gatherings-of-more-than-10-people-568973441.html,No,,,Yes,2020-03-24,https://www.kmov.com/stay-at-home-order-in-effect-for-st-charles-county/video_4b2b2800-40dc-5f15-9c0a-c35ff5f5a62c.html,No,,,29183,29183,29183,29183
Missouri,St. Louis city,Yes,2020-03-21,https://news.stlpublicradio.org/post/st-louis-city-county-issue-stay-home-mandate-state-orders-social-distancing,No,,,Yes,2020-03-18,https://patch.com/missouri/stlouis/st-louis-city-county-schools-close-march-18-due-covid-19,No,,,Yes,2020-03-18,https://patch.com/missouri/stlouis/st-louis-city-county-schools-close-march-18-due-covid-19,No,,,Yes,2020-04-06,https://governor.mo.gov/stay-home-missouri-order-guidance-and-frequently-asked-questions,No,,,Yes,2020-04-06,https://governor.mo.gov/stay-home-missouri-order-guidance-and-frequently-asked-questions,No,,,29510,,29510,29510
Missouri,St. Louis County,Yes,2020-03-23,https://stlouisco.com/portals/8/docs/document%20library/CountyExecutive/Executive%20Orders/Stay%20at%20Home%20Order.pdf,No,,,Yes,2020-03-18,https://patch.com/missouri/stlouis/st-louis-city-county-schools-close-march-18-due-covid-19,No,,,Yes,2020-03-08,https://emergency.wustl.edu/wp-content/uploads/2020/03/March-11-message-from-chancellor.pdf,No,,,Yes,2020-03-16,https://www.archstl.org/archdiocese-suspends-all-public-masses-5088,No,,,Yes,2020-03-23,https://stlouisco.com/portals/8/docs/document%20library/CountyExecutive/Executive%20Orders/Stay%20at%20Home%20Order.pdf,No,,,29189,29189,29189,29189
Montana,Flathead County,Yes,2020-03-26,https://www.kpax.com/news/coronavirus/additional-flathead-co-businesses-order-to-close-due-to-covid-19-concerns,No,,,Yes,2020-03-16,https://flathead.mt.gov/schools/closures.php,No,,,Yes,2020-03-23,https://billingsgazette.com/news/local/montana-universities-move-to-online-only-courses-amid-coronavirus/article_d9ce7214-51ba-568d-ab3d-2b061ef08fa9.html,No,,,Yes,2020-03-17,https://www.dailyinterlake.com/news/2020/mar/17/list-of-local-cancellations/,No,,,Yes,2020-03-26,https://helenair.com/news/state-and-regional/govt-and-politics/montana-sees-first-covid-19-death-residents-ordered-to-stay-home/article_f92d251e-cfe6-5e99-ab9f-0aa9dd433b91.html,No,,,30029,30029,30029,30029
Montana,Missoula County,Yes,2020-03-28,https://www.missoulacounty.us/government/health/health-department/emergency-preparedness/coronavirus,No,,,Yes,2020-03-14,https://missoulian.com/news/local/missoula-schools-close-meals-available-for-kids/article_4bdefffe-4ed4-5d45-b5f0-40242f16efc5.html,No,,,Yes,2020-03-23,https://billingsgazette.com/news/local/montana-universities-move-to-online-only-courses-amid-coronavirus/article_d9ce7214-51ba-568d-ab3d-2b061ef08fa9.html,No,,,Yes,2020-03-22,https://www.facebook.com/missoulanewlife/,No,,,Yes,2020-03-28,https://www.missoulacounty.us/government/health/health-department/emergency-preparedness/coronavirus,No,,,30063,30063,30063,30063
Nebraska,Adams County,No,,,,,,Yes,2020-03-16,https://m.facebook.com/story.php?story_fbid=4262792557079585&id=161125763912972,No,,,Yes,2020-03-13,https://www.hastings.edu/news/hastings-college-coronavirus-information/,No,,,Yes,2020-03-16,https://fpchastings.org/church-activities-update-march-172020/,No,,,No,,,No,,,31001,31001,31001,31001
Nebraska,Douglas County,Yes,2020-03-27,https://www.douglascounty-ne.gov/coronavirus-covid-19-information,No,,,Yes,2020-03-13,https://www.douglascounty-ne.gov/coronavirus-covid-19-information,No,,,Yes,2020-03-09,https://www.douglascounty-ne.gov/coronavirus-covid-19-information,No,,,Yes,2020-03-16,https://www.douglascounty-ne.gov/coronavirus-covid-19-information,No,,,No,,,,,,31055,31055,31055,31055
Nebraska,Lancaster County,Yes,2020-03-25,https://www.lincoln.ne.gov/city/mayor/media/2020/032520.htm,No,,,Yes,2020-03-16,https://www.lps.org/post/detail.cfm?id=14181,No,,,Yes,2020-03-16,https://www.unl.edu/chancellor/important-update-2019-novel-coronavirus-covid-19,No,,,Yes,2020-03-15,https://rrecord.com/cancellation-notice/,No,,,Yes,2020-03-26,https://www.lincoln.ne.gov/city/covid19/,No,,,31109,31109,31109,31109
Nevada,Clark County,Yes,2020-03-20,https://thenevadaindependent.com/article/sisolak-orders-all-non-essential-businesses-to-close-warns-of-criminal-penalties-for-noncompliance,No,,,Yes,2020-03-15,https://www.fox5vegas.com/coronavirus/all-nevada-schools-to-close-gov-sisolak-pushes-heavy-covid-19-precautions/article_22986a88-6704-11ea-8169-2762e138bc68.html,No,,,Yes,2020-03-18,https://www.google.com/amp/s/news3lv.com/amp/news/local/nevada-colleges-universities-prep-for-remote-learning-as-coronavirus-looms,No,,,Yes,2020-03-12,https://newsroom.churchofjesuschrist.org/article/gatherings-worldwide-temporarily-suspended,No,,,No,2020-04-01,http://gov.nv.gov/uploadedFiles/govnewnvgov/Content/News/Emergency_Orders/2020/2020-03-31%20-%20Declaration%20of%20Emergency%20Directive%20010%20Stay%20at%20Home.pdf,No,,,32003,32003,32003,32003
New Jersey,Burlington County,Yes,2020-03-21,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,,Yes,2020-03-18,http://www.burlingtonnj.us/newsdetail_T3_R1036.php,No,,,Yes,2020-03-18,http://www.burlingtonnj.us/newsdetail_T3_R1036.php,No,,,Yes,2020-03-15,https://www.youtube.com/watch?v=AVtguNGxivE&feature=youtu.be&fbclid=IwAR1EqTkRHlKXMSI_sAkzoB9qfSkg3GFKD0Upl4iNXLSyMU0eW_T5VKyhEn8,No,,,Yes,2020-03-21,https://nj.gov/infobank/eo/056murphy/pdf/EO-107.pdf,No,,,34005,34005,34005,34005
New Jersey,Essex County,Yes,2020-03-21,https://www.nj.com/coronavirus/2020/03/murphy-orders-nj-residents-to-stay-home-closes-non-essential-businesses-in-state-lockdown-to-fight-coronavirus.html,No,,,Yes,2020-03-18,https://www.google.com/amp/s/amp.northjersey.com/amp/5057646002,No,,,Yes,2020-03-18,https://www.google.com/amp/s/amp.northjersey.com/amp/5057646002,No,,,Yes,2020-03-26,https://www.northjersey.com/story/news/2020/03/26/newark-archdiocese-issues-new-coronavirus-limits/2914966001/,No,,,Yes,2020-03-21,https://www.google.com/amp/s/thehill.com/policy/healthcare/488811-new-jersey-cancels-all-non-approved-gatherings-amid-coronavirus-outbreak%3famp,No,,,34013,34013,34013,34013
New Jersey,Hudson County,Yes,2020-03-21,https://www.nj.gov/governor/news/news/562020/20200320j.shtml,No,,,Yes,2020-03-18,https://www.nj.com/coronavirus/2020/03/coronavirus-school-closures-all-nj-public-and-private-schools-ordered-to-shut-down-by-wednesday.html,No,,,Yes,2020-03-10,https://www.nj.com/coronavirus/2020/03/nj-coronavirus-update-here-are-the-colleges-that-are-closing-or-changing-schedules-tuesday-march-10.html,No,,,Yes,2020-03-18,https://www.northjersey.com/story/news/2020/03/18/nj-coronavirus-limit-50-people-gov-phil-murphy/2867460001/,No,,,Yes,2020-03-19,https://www.tapinto.net/articles/hoboken-mayor-issues-order-requiring-residents-to-stay-home,No,,,34017,34017,34017,34017
New Mexico,Bernalillo County,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,35001,35001,35001,35001
New Mexico,Santa Fe County,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,Yes,2020-03-23,https://www.krqe.com/health/coronavirus-resources/faq-what-you-need-to-know-about-the-new-mexico-stay-at-home-order/,No,,,35049,35049,35049,35049
New York,Albany County,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,,Yes,2020-03-14,https://www.albanyschools.org/healthservices/covid-19/news/1676646/schools-closed-through-march-27 https://www.albanyschools.org/healthservices/covid-19/news/1678634/april-6-health-updates,No,,,Yes,2020-03-13,https://www.albany.edu/covid-19/news/classes-suspended-today-31320,No,,,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,,Yes,2020-03-22,https://www.albanycounty.com/departments/health/coronavirus-covid-19/flatten-the-curve,No,,,36001,36001,36001,36001
New York,Erie County,Yes,2020-04-03,https://www.wivb.com/news/erie-county-executive-says-businesses-such-as-vape-shops-not-essential-should-close/,No,,,Yes,2020-03-15,https://www.wgrz.com/article/news/health/coronavirus/erie-county-details-first-confirmed-covid-19-cases/71-9456367b-326a-41f6-85b0-eac13974f631,No,,,Yes,2020-03-15,https://www.wgrz.com/article/news/health/coronavirus/erie-county-details-first-confirmed-covid-19-cases/71-9456367b-326a-41f6-85b0-eac13974f631,No,,,Yes,2020-03-31,https://www.goerie.com/news/20200331/erie-county-to-churches-stop-remaining-in-person-worship,No,,,Yes,2020-03-17,https://www.msn.com/en-us/news/us/erie-county-shuts-down-to-battle-covid-19/ar-BB11h9HC,No,,,36029,36029,36029,36029
New York,Kings County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order ,No,,,Yes,2020-03-14,https://www.vox.com/2020/3/16/21180629/coronavirus-new-york-city-public-schools-closed,No,,,Yes,2020-03-11,https://www.ny1.com/nyc/all-boroughs/coronavirus-blog/2020/03/12/coronavirus-in-nyc--school-closings,No,,,Yes,2020-03-12,https://www.nytimes.com/2020/03/12/nyregion/coronavirus-new-york-update.html,No,,,Yes,2020-03-22,https://gothamist.com/news/new-york-pause-coronavirus-covid-19-stay-home,No,,,36047,36047,36047,36047
New York,New York County,Yes,2020-03-20,https://riverheadlocal.com/2020/03/20/new-york-is-shutting-down-most-businesses-ordered-closed-all-non-essential-workers-must-stay-home-ban-on-social-gatherings/,No,,,Yes,2020-03-23,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-12,https://www.nytimes.com/2020/03/11/nyregion/coronavirus-new-york-update.html,No,,,Yes,2020-03-12,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-23,https://www.theguardian.com/world/video/2020/mar/23/manhattan-streets-empty-as-new-york-city-goes-into-coronavirus-lockdown-video,No,,,36061,36061,36061,36061
New York,New York County,Yes,2020-03-20,https://riverheadlocal.com/2020/03/20/new-york-is-shutting-down-most-businesses-ordered-closed-all-non-essential-workers-must-stay-home-ban-on-social-gatherings/,No,,,Yes,2020-03-23,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-11,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-12,https://en.wikipedia.org/wiki/2020_coronavirus_pandemic_in_New_York_(state),No,,,Yes,2020-03-23,https://www.theguardian.com/world/video/2020/mar/23/manhattan-streets-empty-as-new-york-city-goes-into-coronavirus-lockdown-video,No,,,36061,36061,36061,36061
New York,Onondaga County,Yes,2020-03-22,https://www.syracuse.com/coronavirus/2020/03/ny-coronavirus-order-for-businesses-to-close-whats-considered-essential-nonessential.html,No,,,Yes,2020-03-14,http://www.syracusecityschools.com/districtpage.cfm?pageid=11143,No,,,Yes,2020-03-15,https://www.syracuse.edu/wp-content/uploads/2019-20-Academic-Calendar-with-Deadlines.pdf,No,,,Yes,2020-03-20,https://ny.curbed.com/2020/3/20/21187022/coronavirus-new-york-shutdown-shelter-in-place,No,,,Yes,2020-03-20,https://ny.curbed.com/2020/3/20/21187022/coronavirus-new-york-shutdown-shelter-in-place,No,,,36067,36067,36067,36067
New York,Oswego County,Yes,2020-03-17,https://www.iheartoswego.com/oswego-county-orders-non-essential-employees-to-work-from-home.html,No,,,Yes,2020-03-15,https://www.cssd.org/site/default.aspx?PageType=3&DomainID=4&ModuleInstanceID=217&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=3935&PageID=1,No,,,Yes,2020-03-19,https://www.politico.com/states/new-york/albany/story/2020/03/11/suny-cuny-halting-in-person-classes-to-mitigate-coronavirus-threat-1266485,No,,,Yes,2020-03-14,,No,,,Yes,2020-03-17,https://www.oswegocounty.com/news_detail_T17_R395.php,No,,,36075,36075,36075,36075
New York,Queens County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-14,https://www.nytimes.com/2020/03/15/nyregion/nyc-schools-closed.html,No,,,Yes,2020-03-19,https://www.ny1.com/nyc/all-boroughs/coronavirus-blog/2020/03/12/coronavirus-in-nyc--school-closings,No,,,Yes,2020-03-15,https://abc7ny.com/religion/mass-canceled-in-brooklyn-queens-after-covid-19-case-at-church/6015747/,No,,,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,36081,36081,36081,36081
New York,Suffolk County,Yes,2020-03-22,https://www.governor.ny.gov/news/governor-cuomo-issues-guidance-essential-services-under-new-york-state-pause-executive-order,No,,,Yes,2020-03-13,http://longisland.news12.com/story/41890821/several-school-districts-on-long-island-close-due-to-coronavirus-fears,No,,,Yes,2020-03-14,https://news.stonybrook.edu/university/coronavirus-update-guidance-issued/,No,,,Yes,2020-03-13,https://www.newsday.com/news/health/religious-services-coronavirus-1.43018997,No,,,Yes,2020-03-22,https://patch.com/new-york/new-york-city/new-yorks-stay-home-order-goes-effect,No,,,36103,36103,36103,36103
New York,Tompkins County,Yes,2020-03-22,https://ithacavoice.com/2020/03/new-york-state-to-close-all-non-essential-businesses/,No,,,Yes,2020-03-13,https://www.ithacacityschools.org/tfiles/folder1500/ICSD%20School%20Closure.pdf,No,,,Yes,2020-03-13,https://statements.cornell.edu/2020/20200313-5MTe7Z-update-on-classes.cfm,No,,,Yes,2020-03-20,https://www.localsyr.com/bridge-street/worship-services-move-online/,No,,,Yes,2020-03-22,https://tompkinscountyny.gov/health/factsheets/coronavirusnys,No,,,36109,36109,36109,36109
North Carolina,Durham County,Yes,2020-03-28,https://www.dcopublichealth.org/services/communicable-diseases/coronavirus-disease-2019/covid-19-faqs/-fsiteid-3,No,,,Yes,2020-03-14,https://www.dconc.gov/home/showdocument?id=30686,No,,,Yes,2020-03-07,https://www.wfmynews2.com/article/news/local/duke-university-cancels-classes-spring-break-coronavirus/83-4fa22952-4001-40ee-a388-72124b363b55,No,,,Yes,2020-03-30,https://files.nc.gov/governor/documents/files/EO121-Stay-at-Home-Order-3.pdf,No,,,Yes,2020-03-28,https://durhamnc.gov/DocumentCenter/View/30132/DCO-Second-Amendment-SAH-4-3-20,No,,,37063,37063,37063,37063
North Carolina,Forsyth County,Yes,2020-03-30,https://bloximages.newyork1.vip.townnews.com/journalnow.com/content/tncms/assets/v3/editorial/e/cc/ecc2e743-b8d2-51e3-85d4-6648df1bd2f3/5e7e5fbc9b7a3.pdf.pdf,No,,,Yes,2020-03-16,https://www.citizen-times.com/story/news/local/2020/03/14/coronavirus-covid-19-cases-north-carolina-number-rises-23/5049767002/,No,,,Yes,2020-03-16,https://coronavirus.wfu.edu/university-communications/changes-to-class-schedule-course-delivery-and-campus-operations/,No,,,Yes,2020-03-12,https://www.newsobserver.com/news/politics-government/article241123651.html,No,,,Yes,2020-03-30,https://bloximages.newyork1.vip.townnews.com/journalnow.com/content/tncms/assets/v3/editorial/e/cc/ecc2e743-b8d2-51e3-85d4-6648df1bd2f3/5e7e5fbc9b7a3.pdf.pdf,No,,,37067,37067,37067,37067
